             x               y  bin
     20.799939      -10.400061  365
     20.799902      -9.6000413  365
     20.799986      -8.8000131  365
     20.800084      -7.9999532  365
     20.799943      -7.1999854  365
     20.800074      -6.3999954  359
     20.799947      -5.6000431  359
     20.799964      -4.8000524  364
     20.800011      -4.0000119  364
     20.799985      -3.1999087  364
     20.799938       -2.400013  361
      20.79994      -1.5999812  361
     20.799994     -0.80003619  361
     20.800097  -1.0506296e-05  361
     20.799906      0.79994325  361
      20.79998       1.5999902  361
     20.800004       2.3999881  358
      20.80008       3.1999817  358
     20.800028       3.9999765  358
     20.799945       4.7999715  358
     20.800026       5.6000897  360
     20.800096       6.3999765  360
     20.799961       7.2000559  360
     20.799976       7.9999219  360
     20.799945       8.7999962  360
     20.800066       9.5999842  369
     20.800025       10.400072  369
      20.79991        11.20002  369
     20.800007        11.99993  366
     20.799963       12.800031  366
     20.800047       13.600061  366
     20.800091       14.400031  366
      20.79992       15.200055  372
     20.799953       16.000052  372
     20.800009       16.800041  372
     20.799999        17.59998  372
     20.799924       18.399901  372
     20.799964       19.199919  372
     20.799935       20.000045  372
     21.600001      -20.799939  371
     21.600093      -19.999983  371
     21.600085      -19.199929  371
     21.600037      -18.400009  371
     21.600058      -17.599978  371
     21.599977      -16.800087  371
     21.600005      -16.000069  371
     21.599994      -15.200048  370
     21.599981      -14.400027  370
     21.599925      -13.599976  370
      21.60004      -12.799942  370
     21.599916      -12.000068  370
     21.599995       -11.19998  370
     21.600065      -10.399952  365
     21.599964      -9.6000026  365
     21.600078      -8.7999053  365
     21.600021      -7.9999161  365
     21.599961      -7.1999976  365
     21.600024      -6.3999399  364
     21.600045      -5.6000909  364
     21.600017       -4.799937  364
     21.599957      -3.9999943  364
     21.600051      -3.1999736  364
     21.599971      -2.4000179  361
     21.599998      -1.5999626  361
     21.600025     -0.79999528  361
     21.599925   -2.035302e-06  361
     21.599901      0.79998284  361
     21.599915       1.6000586  367
     21.599991       2.3999305  367
     21.600023       3.1999451  367
     21.600081       4.0000668  367
     21.600023       4.7999873  367
     21.600056       5.5999888  360
     21.600023       6.4000948  360
     21.599953       7.1999784  360
     21.599987       7.9999556  360
     21.599932         8.79997  369
     21.599988       9.6000332  369
     21.600019       10.400027  369
     21.600068       11.199993  369
     21.600083       12.000099  369
     21.599984       12.800009  369
     21.599916       13.600087  366
     21.600057       14.400077  372
     21.599906       15.200048  372
     21.600033       16.000091  372
     21.599979       16.799926  372
     21.599953       17.600068  372
      21.60008       18.400087  372
     21.600042       19.200035  372
     21.599939       20.000014  372
     22.400035      -19.999938  371
     22.399904      -19.199913  371
     22.399941      -18.400049  371
     22.400008      -17.600011  371
     22.400074      -16.799947  371
     22.400029      -16.000032  371
     22.399927      -15.199939  370
     22.400051      -14.399901  370
     22.400001      -13.600022  370
     22.400015      -12.800096  370
      22.40007      -12.000061  370
     22.400081      -11.200085  370
     22.400026      -10.400035  365
     22.399982      -9.6000084  365
     22.399984      -8.8000944  365
     22.400072      -8.0000878  365
     22.400024      -7.1999086  365
     22.400001      -6.4000448  364
     22.399962      -5.6000093  364
     22.399992      -4.8000518  364
     22.399968      -4.0000505  364
     22.399922      -3.1999965  364
     22.400048      -2.3999454  364
     22.399933      -1.5999614  361
     22.400007     -0.80002372  361
     22.399945  -5.6160396e-05  361
     22.399963      0.79997862  361
     22.399913             1.6  367
     22.399995       2.4000752  367
     22.399989       3.2000431  367
     22.400082       3.9999283  367
     22.400056        4.800004  367
     22.400035       5.5999731  367
      22.39992       6.3999469  360
     22.399945       7.2000424  360
     22.400011       8.0000607  369
     22.400073       8.8000391  369
     22.399952        9.599931  369
     22.399972       10.400053  369
     22.400089       11.200024  369
     22.400031       12.000084  369
     22.399915       12.799989  369
     22.400062       13.599986  369
     22.400022       14.399901  372
     22.400084       15.200024  372
     22.400092       15.999988  372
      22.40009       16.799991  372
     22.399982       17.599937  372
      22.39993       18.399987  372
     22.399951        19.19995  372
     22.399994       19.999912  372
     23.199949      -20.000029  371
      23.20001      -19.199989  371
      23.19994      -18.400042  371
     23.200023      -17.600031  371
      23.20001      -16.799965  371
     23.199985      -16.000059  371
     23.199971      -15.199986  370
     23.200059           -14.4  370
     23.199975      -13.599938  370
      23.20002      -12.799947  370
     23.200097      -12.000067  370
     23.199935       -11.19993  370
     23.200063      -10.399906  365
     23.200044      -9.5999687  365
      23.19997      -8.7999316  365
     23.200048      -7.9999903  365
     23.200005      -7.2000806  365
     23.200061      -6.4000279  364
     23.199965      -5.6000901  364
     23.200075      -4.8000658  364
     23.199951      -4.0000825  364
     23.199934      -3.2000859  364
     23.200082      -2.3999264  364
     23.200014      -1.5999139  361
     23.200083     -0.80000796  361
     23.200052  -7.9629295e-05  361
     23.199923      0.79991861  367
     23.200059       1.6000206  367
     23.199965       2.4000444  367
     23.200008       3.2000932  367
     23.199906       3.9999487  367
     23.200084       4.7999835  367
     23.199953       5.5999324  367
      23.20002        6.400064  367
     23.200086       7.1999942  369
     23.199963       7.9999933  369
     23.199959       8.7999138  369
     23.200061        9.600009  369
     23.199966       10.400032  369
     23.200043       11.200043  369
     23.200047       12.000086  369
     23.199946       12.799922  369
     23.200005       13.600009  369
     23.200093       14.400052  372
     23.199914       15.200066  372
     23.200032       16.000077  372
     23.199926       16.800095  372
     23.199998       17.600077  372
     23.199925       18.399934  372
     23.200034        19.20007  372
     23.200001       19.999985  372
     23.999967      -18.399911  371
     23.999926      -17.600064  371
     23.999982       -16.79994  371
     24.000045      -15.999915  371
     24.000056      -15.200036  370
     24.000043      -14.400067  370
       24.0001      -13.600016  370
     23.999969      -12.800085  370
     24.000035      -11.999926  370
     24.000091      -11.200096  370
     23.999989      -10.400032  365
     23.999923      -9.6000592  365
     23.999965      -8.8000649  365
     24.000057      -8.0000576  365
     23.999985      -7.1999441  364
     24.000043      -6.4000376  364
     24.000027      -5.5999956  364
     23.999991      -4.8000419  364
      24.00003      -4.0000068  364
     24.000025      -3.2000875  364
     24.000037      -2.4000022  364
     24.000042      -1.6000079  364
     24.000084     -0.80009254  361
     23.999931  -6.5587905e-05  367
     24.000005      0.79999952  367
     23.999967       1.6000829  367
     23.999901       2.4000491  367
     23.999907         3.20002  367
     24.000001       3.9999665  367
     24.000046       4.7999562  367
     24.000056        5.600034  367
     24.000042        6.400028  367
     24.000066       7.2000978  369
     24.000083        8.000009  369
     23.999967       8.7999063  369
     24.000078       9.6000207  369
     24.000051       10.400022  369
      24.00003       11.199973  369
     24.000063       11.999918  369
     23.999934       12.799901  369
     23.999981       13.600048  369
     23.999919       14.399905  372
     24.000047       15.199967  372
      23.99998       16.000031  372
      23.99991       16.800006  372
     23.999901       17.600009  372
     24.000066       18.400052  372
     23.999936        19.20004  372
     24.000079       20.000074  372
     24.799942      -8.8000399  365
     24.799965      -8.0000363  365
     24.799915      -7.1999295  364
     24.799983      -6.4000247  364
     24.799964      -5.6000555  364
     24.799962      -4.8000725  364
      24.80004      -3.9999036  364
     24.799986      -3.2000632  364
     24.799955      -2.3999943  364
     24.800054      -1.6000367  364
     24.799983     -0.80002988  361
     24.799945   1.8497276e-05  367
     24.799931      0.79999666  367
     24.800071       1.6000375  367
     24.799917       2.4000173  367
     24.800097       3.1999948  367
     24.800031       4.0000872  367
      24.80001       4.8000527  367
     24.799921       5.5999653  367
     24.800057       6.4000787  367
     24.800014       7.1999189  369
     24.799987       8.0000948  369
     24.800092       8.7999847  369
     24.799945       9.6000309  369
     24.800039       10.399972  369
     24.800055       11.199912  369
     24.799925       12.000015  369
      24.80003       12.799956  369
     24.799944       13.600064  369
     24.799906       14.400019  372
     24.799991       15.200094  372
     24.799986       16.000032  372
     24.799926       16.800047  372
     24.799961       17.600056  372
     24.800021        18.40006  372
     24.799924       19.200013  372
          24.8       20.000055  372
     25.599973   4.5087028e-05  367
     25.600055      0.80007144  367
      25.60001       1.6000764  367
     25.600024       2.3999688  367
     25.599944       3.2000289  367
     25.600009         4.00002  367
      25.60005       4.8000571  367
     25.600005       5.5999776  367
     25.599929       6.4000351  367
     25.600081       7.2000644  369
     25.599981       7.9999028  369
     25.600033         8.80001  369
     25.600053       9.6000563  369
     25.600088       10.399978  369
     25.600065       11.199902  369
     25.599982       11.999984  369
     25.599926       12.799973  369
     25.600027       13.600021  369
     25.600072       14.400022  372
     25.599934       15.199907  372
     25.599972       16.000052  372
     25.599912        16.80009  372
     25.599951       17.599962  372
     25.600065       18.399935  372
     25.600048        19.20008  372
     25.600094       19.999967  372
     26.399939       8.8000989  369
     26.399985       9.5999695  369
     26.399939       10.400036  369
     26.400057       11.199926  369
      26.39997       12.000065  369
     26.400017       12.800034  369
